game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
35,2025-26,2025-09-20 14:00:00+00:00,GW 2,2,JYP,Pelicans,5.0,1.0,False,False,1507.96,1501.16,0.5098,1.0,15.731,1523.69,1485.43
36,2025-26,2025-09-20 14:00:00+00:00,GW 2,2,TPS,KalPa,0.0,3.0,False,False,1538.62,1491.29,0.5677,0.0,-15.408,1523.21,1506.69
37,2025-26,2025-09-20 14:00:00+00:00,GW 2,2,Ässät,Kärpät,5.0,2.0,False,False,1518.2,1512.0,0.5089,1.0,13.577,1531.78,1498.42
38,2025-26,2025-09-23 15:30:00+00:00,GW 3,3,Sport,Jukurit,1.0,4.0,False,False,1495.67,1467.29,0.5408,0.0,-14.802,1480.87,1482.09
39,2025-26,2025-09-23 15:30:00+00:00,GW 3,3,Tappara,TPS,1.0,2.0,False,False,1552.92,1523.21,0.5427,0.0,-10.853,1542.07,1534.06
40,2025-26,2025-09-24 15:30:00+00:00,GW 3,3,HIFK,Pelicans,3.0,2.0,False,False,1456.17,1485.43,0.458,1.0,10.84,1467.01,1474.59
41,2025-26,2025-09-24 15:30:00+00:00,GW 3,3,Ilves,JYP,1.0,5.0,False,False,1490.17,1523.69,0.4519,0.0,-14.328,1475.84,1538.02
42,2025-26,2025-09-24 15:30:00+00:00,GW 3,3,K-Espoo,SaiPa,4.0,2.0,False,False,1506.83,1494.58,0.5176,1.0,10.54,1517.37,1484.04
43,2025-26,2025-09-24 15:30:00+00:00,GW 3,3,KalPa,Ässät,4.0,7.0,False,False,1506.69,1531.78,0.464,0.0,-12.719,1493.98,1544.5
44,2025-26,2025-09-24 15:30:00+00:00,GW 3,3,KooKoo,TPS,4.0,3.0,False,True,1484.12,1534.06,0.4286,0.75,6.428,1490.55,1527.63
45,2025-26,2025-09-24 15:30:00+00:00,GW 3,3,Kärpät,Lukko,5.0,7.0,False,False,1498.42,1494.93,0.505,0.0,-11.079,1487.34,1506.01
46,2025-26,2025-09-26 15:30:00+00:00,GW 3,3,HPK,Pelicans,5.0,2.0,False,False,1488.09,1474.59,0.5194,1.0,13.243,1501.33,1461.34
47,2025-26,2025-09-26 15:30:00+00:00,GW 3,3,Ilves,Ässät,2.0,3.0,False,False,1475.84,1544.5,0.4025,0.0,-8.049,1467.79,1552.55
48,2025-26,2025-09-26 15:30:00+00:00,GW 3,3,JYP,Tappara,4.0,3.0,False,False,1538.02,1542.07,0.4942,1.0,10.117,1548.14,1531.95
49,2025-26,2025-09-26 15:30:00+00:00,GW 3,3,K-Espoo,Lukko,4.0,2.0,False,False,1517.37,1506.01,0.5163,1.0,10.572,1527.95,1495.44
50,2025-26,2025-09-26 15:30:00+00:00,GW 3,3,SaiPa,Jukurit,1.0,2.0,False,False,1484.04,1482.09,0.5028,0.0,-10.056,1473.98,1492.15
51,2025-26,2025-09-26 16:30:00+00:00,GW 3,3,Kärpät,KooKoo,3.0,6.0,False,False,1487.34,1490.55,0.4954,0.0,-13.715,1473.63,1504.26
53,2025-26,2025-09-27 14:00:00+00:00,GW 3,3,Jukurit,HPK,1.0,3.0,False,False,1492.15,1501.33,0.4868,0.0,-10.651,1481.49,1511.99
