game_slug,season,team,jersey,name,is_captain,is_starter
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,74,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,73,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,19,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,65,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,28,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,91,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,11,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,27,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,21,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,44,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,86,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,22,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,9,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,52,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,7,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,49,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,4,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Adler Mannheim,82,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,20,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,53,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,75,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,18,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,71,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,38,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,90,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,19,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,91,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,22,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,37,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,39,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,13,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,92,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,8,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,7,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,6,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,17,,False,False
01032026_adler-mannheim_gg_straubing-tigers_4264,2025-26,Straubing Tigers,58,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,42,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,77,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,17,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,79,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,97,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,93,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,8,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,12,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,91,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,52,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,11,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,55,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,22,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,70,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,24,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,95,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,16,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,EHC Red Bull München,43,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,89,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,26,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,10,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,63,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,15,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,76,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,78,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,19,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,21,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,46,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,62,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,77,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,5,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,17,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,13,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,57,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,7,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,22,,False,False
01032026_ehc-red-bull-muenchen_gg_koelner-haie_4266,2025-26,Kölner Haie,91,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,93,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,92,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,94,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,43,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,9,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,95,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,37,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,38,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,77,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,21,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,10,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,18,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,6,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,56,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,5,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,40,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,12,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Eisbären Berlin,74,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,91,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,70,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,8,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,79,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,25,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,13,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,23,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,51,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,57,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,14,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,65,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,15,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,2,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,17,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,22,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,42,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,72,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,53,,False,False
01032026_eisbaeren-berlin_gg_pinguins-bremerhaven_4262,2025-26,Pinguins Bremerhaven,48,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,9,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,92,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,86,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,11,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,17,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,98,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,37,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,91,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,10,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,89,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,85,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,16,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,25,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,50,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,75,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,4,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,2,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,ERC Ingolstadt,95,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,14,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,77,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,10,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,81,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,75,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,48,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,43,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,37,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,49,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,95,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,22,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,73,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,29,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,6,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,47,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,8,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,41,,False,False
01032026_erc-ingolstadt_gg_nuernberg-ice-tigers_4265,2025-26,Nürnberg Ice Tigers,9,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,10,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,17,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,27,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,75,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,29,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,41,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,36,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,18,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,11,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,90,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,8,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,22,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,79,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,56,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,26,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,20,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,15,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,55,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Iserlohn Roosters,7,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,14,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,52,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,82,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,45,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,46,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,33,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,26,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,20,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,19,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,25,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,24,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,27,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,55,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,62,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,22,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,4,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,58,,False,False
01032026_iserlohn-roosters_gg_augsburger-panther_4263,2025-26,Augsburger Panther,68,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,77,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,84,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,86,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,71,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,64,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,17,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,18,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,8,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,7,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,12,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,26,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,49,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,58,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,52,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,76,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,16,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,20,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Löwen Frankfurt,24,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,50,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,40,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,49,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,91,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,89,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,97,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,71,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,63,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,46,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,7,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,58,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,93,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,6,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,95,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,44,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,24,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,5,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,4,,False,False
01032026_loewen-frankfurt_gg_grizzlys-wolfsburg_4268,2025-26,Grizzlys Wolfsburg,29,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,47,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,14,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,88,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,64,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,96,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,90,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,94,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,26,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,11,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,9,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,13,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,93,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,19,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,53,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,78,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,46,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,54,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,7,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Schwenninger Wild Wings,16,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,27,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,92,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,47,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,17,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,9,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,8,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,14,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,74,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,84,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,32,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,19,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,20,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,23,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,3,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,24,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,61,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,57,,False,False
01032026_schwenninger-wild-wings_gg_dresdner-eisloewen_4267,2025-26,Dresdner Eislöwen,33,,False,False
