season,round,round_index,team,elo
2025-26,R 33,33,Grizzlys Wolfsburg,1476.31
2025-26,R 33,33,Iserlohn Roosters,1404.72
2025-26,R 33,33,Kölner Haie,1535.56
2025-26,R 33,33,Löwen Frankfurt,1430.55
2025-26,R 33,33,Nürnberg Ice Tigers,1458.61
2025-26,R 33,33,Pinguins Bremerhaven,1535.76
2025-26,R 33,33,Schwenninger Wild Wings,1504.31
2025-26,R 33,33,Straubing Tigers,1617.92
2025-26,R 34,34,Adler Mannheim,1534.63
2025-26,R 34,34,Augsburger Panther,1507.12
2025-26,R 34,34,Dresdner Eislöwen,1366.72
2025-26,R 34,34,EHC Red Bull München,1528.05
2025-26,R 34,34,ERC Ingolstadt,1594.63
2025-26,R 34,34,Eisbären Berlin,1516.24
2025-26,R 34,34,Grizzlys Wolfsburg,1476.31
2025-26,R 34,34,Iserlohn Roosters,1392.04
2025-26,R 34,34,Kölner Haie,1524.43
2025-26,R 34,34,Löwen Frankfurt,1443.24
2025-26,R 34,34,Nürnberg Ice Tigers,1470.8
2025-26,R 34,34,Pinguins Bremerhaven,1523.57
2025-26,R 34,34,Schwenninger Wild Wings,1521.65
2025-26,R 34,34,Straubing Tigers,1600.57
2025-26,R 35,35,Adler Mannheim,1543.87
2025-26,R 35,35,Augsburger Panther,1490.44
2025-26,R 35,35,Dresdner Eislöwen,1356.07
2025-26,R 35,35,EHC Red Bull München,1544.73
2025-26,R 35,35,ERC Ingolstadt,1605.35
2025-26,R 35,35,Eisbären Berlin,1529.34
2025-26,R 35,35,Grizzlys Wolfsburg,1486.96
2025-26,R 35,35,Iserlohn Roosters,1382.8
2025-26,R 35,35,Kölner Haie,1538.16
2025-26,R 35,35,Löwen Frankfurt,1430.63
2025-26,R 35,35,Nürnberg Ice Tigers,1483.41
2025-26,R 35,35,Pinguins Bremerhaven,1512.85
2025-26,R 35,35,Schwenninger Wild Wings,1507.92
2025-26,R 35,35,Straubing Tigers,1587.47
2025-26,R 36,36,Adler Mannheim,1533.7
2025-26,R 36,36,Augsburger Panther,1477.92
2025-26,R 36,36,Dresdner Eislöwen,1356.07
2025-26,R 36,36,EHC Red Bull München,1556.82
2025-26,R 36,36,ERC Ingolstadt,1605.35
2025-26,R 36,36,Eisbären Berlin,1529.34
2025-26,R 36,36,Grizzlys Wolfsburg,1486.96
2025-26,R 36,36,Iserlohn Roosters,1382.8
2025-26,R 36,36,Kölner Haie,1548.33
2025-26,R 36,36,Löwen Frankfurt,1443.15
2025-26,R 36,36,Nürnberg Ice Tigers,1474.11
2025-26,R 36,36,Pinguins Bremerhaven,1512.85
2025-26,R 36,36,Schwenninger Wild Wings,1517.21
2025-26,R 36,36,Straubing Tigers,1575.38
2025-26,R 37,37,Adler Mannheim,1533.7
2025-26,R 37,37,Augsburger Panther,1477.92
2025-26,R 37,37,Dresdner Eislöwen,1339.73
2025-26,R 37,37,EHC Red Bull München,1556.82
2025-26,R 37,37,ERC Ingolstadt,1615.87
2025-26,R 37,37,Eisbären Berlin,1518.82
2025-26,R 37,37,Grizzlys Wolfsburg,1504.05
2025-26,R 37,37,Iserlohn Roosters,1399.14
2025-26,R 37,37,Kölner Haie,1548.33
2025-26,R 37,37,Löwen Frankfurt,1443.15
2025-26,R 37,37,Nürnberg Ice Tigers,1474.11
2025-26,R 37,37,Pinguins Bremerhaven,1495.76
2025-26,R 37,37,Schwenninger Wild Wings,1517.21
2025-26,R 37,37,Straubing Tigers,1575.38
2025-26,R 38,38,Adler Mannheim,1544.09
2025-26,R 38,38,Augsburger Panther,1461.68
2025-26,R 38,38,Dresdner Eislöwen,1336.34
2025-26,R 38,38,EHC Red Bull München,1542.21
2025-26,R 38,38,ERC Ingolstadt,1619.25
2025-26,R 38,38,Eisbären Berlin,1535.86
2025-26,R 38,38,Grizzlys Wolfsburg,1487.01
2025-26,R 38,38,Iserlohn Roosters,1413.75
2025-26,R 38,38,Kölner Haie,1560.02
2025-26,R 38,38,Löwen Frankfurt,1431.64
