game_id,season,date,round,round_index,home_team,away_team,home_score,away_score,is_overtime,is_shootout,home_elo_before,away_elo_before,expected_home_win,actual_home_score,elo_delta_home,home_elo_after,away_elo_after
2921786,2025-26,2025-09-17 00:00:00+00:00,R 6,6,HC Olomouc,Rytíři Kladno,4.0,1.0,False,False,1479.94,1491.31,0.4836,1.0,14.243,1494.19,1477.07
2921791,2025-26,2025-09-19 00:00:00+00:00,R 7,7,HC Oceláři Třinec,HC Škoda Plzeň,2.0,1.0,False,False,1505.23,1497.42,0.5112,1.0,9.775,1515.0,1487.65
2921792,2025-26,2025-09-19 00:00:00+00:00,R 7,7,HC VÍTKOVICE RIDERA,BK Mladá Boleslav,2.0,4.0,False,False,1520.86,1496.46,0.5351,0.0,-11.627,1509.23,1508.09
2921793,2025-26,2025-09-19 00:00:00+00:00,R 7,7,HC Dynamo Pardubice,HC Olomouc,3.0,1.0,False,False,1507.05,1494.19,0.5185,1.0,10.518,1517.57,1483.67
2921794,2025-26,2025-09-19 00:00:00+00:00,R 7,7,Rytíři Kladno,Č. Budějovice,1.0,4.0,False,False,1477.07,1528.47,0.4266,0.0,-11.557,1465.51,1540.02
2921795,2025-26,2025-09-19 00:00:00+00:00,R 7,7,HC Energie Karlovy Vary,Mountfield HK,3.0,1.0,False,False,1501.11,1471.58,0.5424,1.0,9.921,1511.03,1461.66
2921796,2025-26,2025-09-19 00:00:00+00:00,R 7,7,HC VERVA Litvínov,HC Sparta Praha,1.0,5.0,False,False,1472.95,1502.48,0.4576,0.0,-14.534,1458.41,1517.02
2921797,2025-26,2025-09-19 00:00:00+00:00,R 7,7,HC Kometa Brno,Bílí Tygři Liberec,4.0,5.0,False,False,1546.91,1478.23,0.5976,0.0,-11.951,1534.95,1490.19
2921798,2025-26,2025-09-21 00:00:00+00:00,R 8,8,HC Škoda Plzeň,HC Dynamo Pardubice,2.0,1.0,False,False,1487.65,1517.57,0.457,1.0,10.859,1498.51,1506.71
2921799,2025-26,2025-09-21 00:00:00+00:00,R 8,8,HC VÍTKOVICE RIDERA,HC Sparta Praha,2.0,3.0,False,False,1509.23,1517.02,0.4888,0.0,-9.776,1499.45,1526.79
2921801,2025-26,2025-09-21 00:00:00+00:00,R 8,8,BK Mladá Boleslav,HC Energie Karlovy Vary,2.0,3.0,False,False,1508.09,1511.03,0.4958,0.0,-9.915,1498.17,1520.95
2921802,2025-26,2025-09-21 00:00:00+00:00,R 8,8,Mountfield HK,HC Kometa Brno,3.0,5.0,False,False,1461.66,1534.95,0.3961,0.0,-8.422,1453.23,1543.38
