game_id,season_year,tournament,date,home_team,away_team,home_goals,away_goals,game_time_s,arena,arena_lat,arena_lon,away_blocked_shots,away_faceoffs_total,away_faceoffs_won,away_missed_shots,away_pp_goals,away_pp_instances,away_sh_goals,away_sh_instances,away_shots_on_goal,away_shots_total,away_team_id,away_xg,buy_tickets_url,city,current_period,end_utc,ended,finished_type,game_week,home_blocked_shots,home_faceoffs_total,home_faceoffs_won,home_missed_shots,home_pp_goals,home_pp_instances,home_sh_goals,home_sh_instances,home_shots_on_goal,home_shots_total,home_team_id,home_xg,spectators,start_utc,started
132,2026,runkosarja,,Pelicans,TPS,1,2,3619,Lahden jäähalli ,60.9819,25.6399,,,,,1,7,0,5,,,651304385:tps,1.14,,LAHTI,4,2025-10-25T16:33:07Z,True,ENDED_DURING_EXTENDED_GAME_TIME,7,,,,,0,5,1,7,,,875886777:pelicans,2.34,2694,2025-10-25T14:00:00Z,True
133,2026,runkosarja,,SaiPa,HIFK,3,0,3600,Lappeenrannan jäähalli I,61.0585,28.2273,,,,,0,3,0,3,,,168761288:hifk,2.18,https://elippu.net/saipa,LAPPEENRANTA,3,2025-10-25T16:16:05Z,True,ENDED_DURING_REGULAR_GAME_TIME,7,,,,,1,3,0,3,,,933686567:saipa,4.09,4548,2025-10-25T14:00:00Z,True
134,2026,runkosarja,,Kärpät,Ässät,2,4,3600,Oulun jäähalli,65.0084,25.494,,,,,1,3,0,2,,,679171680:ässät,2.49,https://www.ticketmaster.fi/artist/karpat-lippuja/96763,OULU,3,2025-10-28T18:48:34Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,1,2,0,3,,,495643563:kärpät,2.67,3993,2025-10-28T16:30:00Z,True
135,2026,runkosarja,,Tappara,SaiPa,5,0,3600,Tampereen Kansi Areena,0,0,,,,,0,4,0,6,,,933686567:saipa,3.32,,TAMPERE,3,2025-10-28T18:44:59Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,2,6,0,4,,,362185137:tappara,3.84,5661,2025-10-28T16:30:00Z,True
136,2026,runkosarja,,HIFK,JYP,1,4,3600,Helsingin jäähalli I,60.1891,24.9219,,,,,2,4,0,6,,,219244634:jyp,3.14,https://www.ticketmaster.fi/artist/hifk-lippuja/90363,HELSINKI,3,2025-10-29T18:56:09Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,6,0,4,,,168761288:hifk,3.16,6711,2025-10-29T16:30:00Z,True
137,2026,runkosarja,,Ilves,K-Espoo,5,7,3600,Tampereen Kansi Areena,0,0,,,,,2,4,0,4,,,1368624751:k-espoo,2.54,,TAMPERE,3,2025-10-29T18:55:48Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,2,4,1,4,,,951626834:ilves,4.14,6723,2025-10-29T16:30:00Z,True
138,2026,runkosarja,,KalPa,Jukurit,5,3,3600,Kuopion jäähalli,62.8959,27.6657,,,,,0,3,0,3,,,292293444:jukurit,2.84,https://kalpa.tmtickets.fi,KUOPIO,3,2025-10-29T18:46:31Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,3,0,3,,,859884935:kalpa,3.93,3769,2025-10-29T16:30:00Z,True
139,2026,runkosarja,,TPS,HPK,1,0,3600,Turun Monitoimihalli Oy,60.4562,22.1869,,,,,0,1,0,1,,,55786244:hpk,2.1,,TURKU,3,2025-10-29T18:49:19Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,1,0,1,,,651304385:tps,2.9,4884,2025-10-29T16:30:00Z,True
140,2026,runkosarja,,JYP,Kärpät,4,5,3900,Jyväskylän jäähalli,62.2381,25.722,,,,,0,3,0,4,,,495643563:kärpät,3.56,https://jyp.tmtickets.fi/Events,JYVÄSKYLÄ,5,2025-10-31T19:08:02Z,True,ENDED_DURING_WINNING_SHOT_COMPETITION,8,,,,,1,4,0,3,,,219244634:jyp,3.04,4360,2025-10-31T16:30:00Z,True
141,2026,runkosarja,,K-Espoo,Jukurit,2,3,3635,Tapiolan monitoimiareena,60.1782,24.7857,,,,,0,2,0,2,,,292293444:jukurit,2.53,https://kiekkoespoo.tmtickets.fi,ESPOO,4,2025-10-31T18:51:52Z,True,ENDED_DURING_EXTENDED_GAME_TIME,8,,,,,1,2,0,2,,,1368624751:k-espoo,2.33,3213,2025-10-31T16:30:00Z,True
142,2026,runkosarja,,Lukko,Sport,3,2,3758,Rauman jäähalli / Äijänsuo Areena,61.1203,21.501,,,,,0,1,0,4,,,626537494:sport,1.4,https://lukko.tmtickets.fi/,RAUMA,4,2025-10-31T18:59:16Z,True,ENDED_DURING_EXTENDED_GAME_TIME,8,,,,,1,4,0,1,,,624554857:lukko,3.94,3677,2025-10-31T16:30:00Z,True
143,2026,runkosarja,,Pelicans,HPK,5,2,3600,Lahden jäähalli ,60.9819,25.6399,,,,,0,4,0,2,,,55786244:hpk,2.77,,LAHTI,3,2025-10-31T18:41:47Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,2,1,4,,,875886777:pelicans,2.58,4403,2025-10-31T16:30:00Z,True
145,2026,runkosarja,,Tappara,HIFK,4,1,3600,Tampereen Kansi Areena,0,0,,,,,0,1,0,4,,,168761288:hifk,1.75,,TAMPERE,3,2025-10-31T18:49:00Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,2,4,0,1,,,362185137:tappara,4.6,6627,2025-10-31T16:30:00Z,True
146,2026,runkosarja,,Ässät,KooKoo,1,2,3600,Porin jäähalli I,61.4754,21.7626,,,,,0,4,0,3,,,461765763:kookoo,4.13,https://www.ticketmaster.fi/assat,PORI,3,2025-10-31T18:45:14Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,3,1,4,,,679171680:ässät,3.25,4302,2025-10-31T16:30:00Z,True
144,2026,runkosarja,,SaiPa,Ilves,5,2,3600,Lappeenrannan jäähalli I,61.0585,28.2273,,,,,0,2,0,5,,,951626834:ilves,2.05,https://elippu.net/saipa,LAPPEENRANTA,3,2025-10-31T19:38:19Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,3,5,0,2,,,933686567:saipa,2.98,3827,2025-10-31T17:30:00Z,True
147,2026,runkosarja,,Sport,Lukko,2,1,3600,Vaasan jäähalli I,63.0779,21.6613,,,,,0,3,0,2,,,624554857:lukko,2.31,https://vaasansport.tmtickets.fi,VAASA,3,2025-11-01T15:21:14Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,2,0,3,,,626537494:sport,2.3,4161,2025-11-01T13:00:00Z,True
154,2026,runkosarja,,TPS,SaiPa,1,6,3600,Turun Monitoimihalli Oy,60.4562,22.1869,,,,,2,4,0,5,,,933686567:saipa,3.42,,TURKU,3,2025-11-01T16:22:22Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,5,0,4,,,651304385:tps,2.58,5796,2025-11-01T14:00:00Z,True
148,2026,runkosarja,,HIFK,Ässät,3,0,3600,Helsingin jäähalli I,60.1891,24.9219,,,,,0,2,0,3,,,679171680:ässät,2.57,https://www.ticketmaster.fi/artist/hifk-lippuja/90363,HELSINKI,3,2025-11-01T17:07:15Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,1,3,0,2,,,168761288:hifk,3.92,7629,2025-11-01T15:00:00Z,True
149,2026,runkosarja,,HPK,Pelicans,2,1,3714,Hämeenlinnan jäähalli I ,60.9943,24.4348,,,,,0,4,0,7,,,875886777:pelicans,1.72,https://liveday.fi/stores/2vjYW5qER9OnYBi0Ds6U3bqeh2l,HÄMEENLINNA,4,2025-11-01T17:34:46Z,True,ENDED_DURING_EXTENDED_GAME_TIME,8,,,,,2,7,0,4,,,55786244:hpk,2.8,3039,2025-11-01T15:00:00Z,True
151,2026,runkosarja,,Jukurit,K-Espoo,2,1,3600,Mikkelin jäähalli,61.6926,27.2546,,,,,0,5,0,1,,,1368624751:k-espoo,3.25,,MIKKELI,3,2025-11-01T17:23:22Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,1,0,5,,,292293444:jukurit,1.9,2891,2025-11-01T15:00:00Z,True
152,2026,runkosarja,,KooKoo,JYP,0,4,3600,Kouvolan jäähalli,60.8722,26.71,,,,,0,3,0,2,,,219244634:jyp,2.61,https://kookoo.tmtickets.fi/,KOUVOLA,3,2025-11-01T17:31:29Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,0,2,0,3,,,461765763:kookoo,3.08,3758,2025-11-01T15:00:00Z,True
153,2026,runkosarja,,Kärpät,Tappara,3,4,3600,Oulun jäähalli,65.0084,25.494,,,,,1,2,0,6,,,362185137:tappara,3.78,https://www.ticketmaster.fi/artist/karpat-lippuja/96763,OULU,3,2025-11-01T17:35:05Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,2,6,0,2,,,495643563:kärpät,2.13,5409,2025-11-01T15:00:00Z,True
150,2026,runkosarja,,Ilves,KalPa,5,2,3600,Tampereen Kansi Areena,0,0,,,,,0,4,0,5,,,859884935:kalpa,2.56,,TAMPERE,3,2025-11-01T18:51:00Z,True,ENDED_DURING_REGULAR_GAME_TIME,8,,,,,1,5,0,4,,,951626834:ilves,3.92,5922,2025-11-01T16:30:00Z,True
155,2026,runkosarja,,K-Espoo,TPS,2,4,3600,Tapiolan monitoimiareena,60.1782,24.7857,,,,,0,1,1,2,,,651304385:tps,1.96,https://kiekkoespoo.tmtickets.fi,ESPOO,3,2025-11-12T18:47:04Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,1,2,0,1,,,1368624751:k-espoo,2.2,3711,2025-11-12T16:30:00Z,True
156,2026,runkosarja,,Kärpät,Jukurit,4,3,3900,Oulun jäähalli,65.0084,25.494,,,,,1,3,0,2,,,292293444:jukurit,2.7,https://www.ticketmaster.fi/artist/karpat-lippuja/96763,OULU,5,2025-11-12T19:02:51Z,True,ENDED_DURING_WINNING_SHOT_COMPETITION,9,,,,,1,2,0,3,,,495643563:kärpät,2.88,3866,2025-11-12T16:30:00Z,True
157,2026,runkosarja,,Pelicans,KooKoo,0,6,3600,Lahden jäähalli ,60.9819,25.6399,,,,,0,1,0,1,,,461765763:kookoo,4.12,,LAHTI,3,2025-11-12T18:47:58Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,0,1,0,1,,,875886777:pelicans,1.7,2742,2025-11-12T16:30:00Z,True
158,2026,runkosarja,,SaiPa,Ässät,2,5,3600,Lappeenrannan jäähalli I,61.0585,28.2273,,,,,2,7,0,3,,,679171680:ässät,3.17,https://elippu.net/saipa,LAPPEENRANTA,3,2025-11-12T18:55:06Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,1,3,0,7,,,933686567:saipa,2.73,3530,2025-11-12T16:30:00Z,True
159,2026,runkosarja,,Sport,Tappara,1,7,3600,Vaasan jäähalli I,63.0779,21.6613,,,,,2,4,0,3,,,362185137:tappara,4.26,https://vaasansport.tmtickets.fi,VAASA,3,2025-11-12T18:55:28Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,1,3,0,4,,,626537494:sport,2.12,4728,2025-11-12T16:30:00Z,True
160,2026,runkosarja,,HPK,Sport,4,1,3600,Hämeenlinnan jäähalli I ,60.9943,24.4348,,,,,0,2,0,1,,,626537494:sport,3.02,https://liveday.fi/stores/2vjYW5qER9OnYBi0Ds6U3bqeh2l,HÄMEENLINNA,3,2025-11-13T18:49:56Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,0,1,0,2,,,55786244:hpk,1.88,2623,2025-11-13T16:30:00Z,True
161,2026,runkosarja,,Ilves,Tappara,4,2,3600,Tampereen Kansi Areena,0,0,,,,,0,3,0,1,,,362185137:tappara,1.91,,TAMPERE,3,2025-11-14T18:51:21Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,0,1,0,3,,,951626834:ilves,2.62,12574,2025-11-14T16:30:00Z,True
162,2026,runkosarja,,Jukurit,Lukko,2,3,3600,Mikkelin jäähalli,61.6926,27.2546,,,,,2,3,0,5,,,624554857:lukko,2.21,,MIKKELI,3,2025-11-14T18:50:22Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,0,5,1,3,,,292293444:jukurit,2.23,2555,2025-11-14T16:30:00Z,True
163,2026,runkosarja,,JYP,KalPa,5,4,3600,Jyväskylän jäähalli,62.2381,25.722,,,,,1,6,0,5,,,859884935:kalpa,4.36,https://jyp.tmtickets.fi/Events,JYVÄSKYLÄ,3,2025-11-14T19:07:35Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,0,5,0,6,,,219244634:jyp,3.65,4585,2025-11-14T16:30:00Z,True
164,2026,runkosarja,,KooKoo,SaiPa,4,1,3600,Kouvolan jäähalli,60.8722,26.71,,,,,0,2,0,2,,,933686567:saipa,1.33,https://kookoo.tmtickets.fi/,KOUVOLA,3,2025-11-14T18:51:22Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,1,2,0,2,,,461765763:kookoo,2.51,3872,2025-11-14T16:30:00Z,True
165,2026,runkosarja,,TPS,Ässät,3,4,3600,Turun Monitoimihalli Oy,60.4562,22.1869,,,,,1,3,0,2,,,679171680:ässät,2.81,,TURKU,3,2025-11-14T19:03:30Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,0,2,0,3,,,651304385:tps,1.66,7671,2025-11-14T16:30:00Z,True
166,2026,runkosarja,,HIFK,Kärpät,4,3,3900,Helsingin jäähalli I,60.1891,24.9219,,,,,2,3,0,4,,,495643563:kärpät,1.99,https://www.ticketmaster.fi/artist/hifk-lippuja/90363,HELSINKI,5,2025-11-14T20:05:45Z,True,ENDED_DURING_WINNING_SHOT_COMPETITION,9,,,,,0,4,0,3,,,168761288:hifk,2.19,8104,2025-11-14T17:30:00Z,True
167,2026,runkosarja,,HPK,Ilves,2,3,3607,Hämeenlinnan jäähalli I ,60.9943,24.4348,,,,,0,2,0,5,,,951626834:ilves,1.92,https://liveday.fi/stores/2vjYW5qER9OnYBi0Ds6U3bqeh2l,HÄMEENLINNA,4,2025-11-15T17:30:31Z,True,ENDED_DURING_EXTENDED_GAME_TIME,9,,,,,2,5,0,2,,,55786244:hpk,3.03,4025,2025-11-15T15:00:00Z,True
168,2026,runkosarja,,K-Espoo,KooKoo,2,3,3668,Tapiolan monitoimiareena,60.1782,24.7857,,,,,1,3,0,4,,,461765763:kookoo,2.8,https://kiekkoespoo.tmtickets.fi,ESPOO,4,2025-11-15T17:28:41Z,True,ENDED_DURING_EXTENDED_GAME_TIME,9,,,,,0,4,0,3,,,1368624751:k-espoo,2.56,3319,2025-11-15T15:00:00Z,True
169,2026,runkosarja,,KalPa,JYP,2,5,3600,Kuopion jäähalli,62.8959,27.6657,,,,,1,3,0,3,,,219244634:jyp,2.21,https://kalpa.tmtickets.fi,KUOPIO,3,2025-11-15T17:30:27Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,1,3,0,3,,,859884935:kalpa,3.01,5186,2025-11-15T15:00:00Z,True
170,2026,runkosarja,,Kärpät,HIFK,5,2,3600,Oulun jäähalli,65.0084,25.494,,,,,1,2,0,2,,,168761288:hifk,2.76,https://www.ticketmaster.fi/artist/karpat-lippuja/96763,OULU,3,2025-11-15T17:46:42Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,2,2,0,2,,,495643563:kärpät,1.92,5155,2025-11-15T15:00:00Z,True
171,2026,runkosarja,,SaiPa,Lukko,4,5,3600,Lappeenrannan jäähalli I,61.0585,28.2273,,,,,2,5,0,4,,,624554857:lukko,3.07,https://elippu.net/saipa,LAPPEENRANTA,3,2025-11-15T08:39:35Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,2,4,0,5,,,933686567:saipa,3.12,4006,2025-11-15T15:00:00Z,True
172,2026,runkosarja,,Tappara,Pelicans,2,0,3600,Tampereen Kansi Areena,0,0,,,,,0,3,0,4,,,875886777:pelicans,2.87,,TAMPERE,3,2025-11-15T17:41:27Z,True,ENDED_DURING_REGULAR_GAME_TIME,9,,,,,0,4,0,3,,,362185137:tappara,2.8,10220,2025-11-15T15:00:00Z,True
173,2026,runkosarja,,Ässät,TPS,2,1,3830,Porin jäähalli I,61.4754,21.7626,,,,,0,2,0,0,,,651304385:tps,1.17,https://www.ticketmaster.fi/assat,PORI,4,2025-11-15T17:46:43Z,True,ENDED_DURING_EXTENDED_GAME_TIME,9,,,,,0,0,0,2,,,679171680:ässät,2.55,5633,2025-11-15T15:00:00Z,True
175,2026,runkosarja,,Kärpät,K-Espoo,3,1,3600,Oulun jäähalli,65.0084,25.494,,,,,0,2,0,2,,,1368624751:k-espoo,2.89,https://www.ticketmaster.fi/artist/karpat-lippuja/96763,OULU,3,2025-11-19T18:52:30Z,True,ENDED_DURING_REGULAR_GAME_TIME,10,,,,,0,2,0,2,,,495643563:kärpät,3.44,3812,2025-11-19T16:30:00Z,True
176,2026,runkosarja,,TPS,KooKoo,2,3,3636,Turun Monitoimihalli Oy,60.4562,22.1869,,,,,0,0,0,3,,,461765763:kookoo,2.7,,TURKU,4,2025-11-19T19:00:11Z,True,ENDED_DURING_EXTENDED_GAME_TIME,10,,,,,0,3,0,0,,,651304385:tps,3.11,4864,2025-11-19T16:30:00Z,True
177,2026,runkosarja,,SaiPa,Pelicans,2,3,3632,Lappeenrannan jäähalli I,61.0585,28.2273,,,,,0,1,0,3,,,875886777:pelicans,2.11,https://elippu.net/saipa,LAPPEENRANTA,4,2025-11-20T18:51:29Z,True,ENDED_DURING_EXTENDED_GAME_TIME,10,,,,,0,3,0,1,,,933686567:saipa,3.17,3566,2025-11-20T16:30:00Z,True
178,2026,runkosarja,,Tappara,Sport,4,3,3900,Tampereen Kansi Areena,0,0,,,,,0,2,0,3,,,626537494:sport,2.6,,TAMPERE,5,2025-11-20T19:13:38Z,True,ENDED_DURING_WINNING_SHOT_COMPETITION,10,,,,,1,3,0,2,,,362185137:tappara,3.56,5506,2025-11-20T16:30:00Z,True
179,2026,runkosarja,,HPK,HIFK,4,0,3600,Hämeenlinnan jäähalli I ,60.9943,24.4348,,,,,0,2,0,3,,,168761288:hifk,2.67,https://liveday.fi/stores/2vjYW5qER9OnYBi0Ds6U3bqeh2l,HÄMEENLINNA,3,2025-11-21T18:50:19Z,True,ENDED_DURING_REGULAR_GAME_TIME,10,,,,,0,3,0,2,,,55786244:hpk,3.2,3621,2025-11-21T16:30:00Z,True
180,2026,runkosarja,,Jukurit,Ässät,2,3,3678,Mikkelin jäähalli,61.6926,27.2546,,,,,0,2,0,2,,,679171680:ässät,2.98,,MIKKELI,4,2025-11-21T19:00:24Z,True,ENDED_DURING_EXTENDED_GAME_TIME,10,,,,,0,2,0,2,,,292293444:jukurit,2.59,2642,2025-11-21T16:30:00Z,True
181,2026,runkosarja,,JYP,Lukko,4,3,3787,Jyväskylän jäähalli,62.2381,25.722,,,,,0,3,0,2,,,624554857:lukko,3.47,https://jyp.tmtickets.fi/Events,JYVÄSKYLÄ,4,2025-11-21T19:04:34Z,True,ENDED_DURING_EXTENDED_GAME_TIME,10,,,,,0,2,0,3,,,219244634:jyp,2.61,3924,2025-11-21T16:30:00Z,True
182,2026,runkosarja,,Kärpät,TPS,0,4,3600,Oulun jäähalli,65.0084,25.494,,,,,0,1,0,1,,,651304385:tps,1.39,https://www.ticketmaster.fi/artist/karpat-lippuja/96763,OULU,3,2025-11-21T19:48:28Z,True,ENDED_DURING_REGULAR_GAME_TIME,10,,,,,0,1,0,1,,,495643563:kärpät,1.29,4485,2025-11-21T17:30:00Z,True
183,2026,runkosarja,,K-Espoo,Ilves,4,3,3659,Tapiolan monitoimiareena,60.1782,24.7857,,,,,1,3,0,2,,,951626834:ilves,2.52,https://kiekkoespoo.tmtickets.fi,ESPOO,4,2025-11-22T16:28:22Z,True,ENDED_DURING_EXTENDED_GAME_TIME,10,,,,,2,2,0,3,,,1368624751:k-espoo,2.32,4148,2025-11-22T14:00:00Z,True
184,2026,runkosarja,,Jukurit,Tappara,2,3,3752,Mikkelin jäähalli,61.6926,27.2546,,,,,0,0,0,1,,,362185137:tappara,2.54,,MIKKELI,4,2025-11-22T17:40:21Z,True,ENDED_DURING_EXTENDED_GAME_TIME,10,,,,,0,1,0,0,,,292293444:jukurit,1.95,3016,2025-11-22T15:00:00Z,True
185,2026,runkosarja,,KalPa,Lukko,6,2,3600,Kuopion jäähalli,62.8959,27.6657,,,,,0,1,0,5,,,624554857:lukko,2.15,https://kalpa.tmtickets.fi,KUOPIO,3,2025-11-22T17:22:26Z,True,ENDED_DURING_REGULAR_GAME_TIME,10,,,,,1,5,0,1,,,859884935:kalpa,2.59,3890,2025-11-22T15:00:00Z,True
186,2026,runkosarja,,KooKoo,HIFK,8,1,3600,Kouvolan jäähalli,60.8722,26.71,,,,,0,2,0,6,,,168761288:hifk,2.12,https://kookoo.tmtickets.fi/,KOUVOLA,3,2025-11-22T17:26:13Z,True,ENDED_DURING_REGULAR_GAME_TIME,10,,,,,1,6,0,2,,,461765763:kookoo,3.84,4026,2025-11-22T15:00:00Z,True
187,2026,runkosarja,,Pelicans,Ässät,2,0,3600,Lahden jäähalli ,60.9819,25.6399,,,,,0,1,0,4,,,679171680:ässät,0.83,,LAHTI,3,2025-11-22T17:21:12Z,True,ENDED_DURING_REGULAR_GAME_TIME,10,,,,,0,4,0,1,,,875886777:pelicans,3.5,3249,2025-11-22T15:00:00Z,True
188,2026,runkosarja,,Sport,TPS,3,1,3600,Vaasan jäähalli I,63.0779,21.6613,,,,,0,2,0,3,,,651304385:tps,1.17,https://vaasansport.tmtickets.fi,VAASA,3,2025-11-22T18:56:45Z,True,ENDED_DURING_REGULAR_GAME_TIME,10,,,,,0,3,0,2,,,626537494:sport,3.73,3819,2025-11-22T16:30:00Z,True
189,2026,runkosarja,,Ilves,Pelicans,3,0,3600,Tampereen Kansi Areena,0,0,,,,,0,0,0,1,,,875886777:pelicans,1.91,,TAMPERE,3,2025-11-25T18:50:17Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,0,1,0,0,,,951626834:ilves,3.09,5915,2025-11-25T16:30:00Z,True
190,2026,runkosarja,,Ässät,K-Espoo,3,5,3600,Porin jäähalli I,61.4754,21.7626,,,,,1,4,0,4,,,1368624751:k-espoo,4.24,https://www.ticketmaster.fi/assat,PORI,3,2025-11-25T19:07:40Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,2,4,0,4,,,679171680:ässät,3.02,4482,2025-11-25T16:30:00Z,True
191,2026,runkosarja,,KalPa,HPK,4,1,3600,Kuopion jäähalli,62.8959,27.6657,,,,,0,2,0,2,,,55786244:hpk,2.21,https://kalpa.tmtickets.fi,KUOPIO,3,2025-11-26T18:45:21Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,0,2,0,2,,,859884935:kalpa,3.24,3256,2025-11-26T16:30:00Z,True
192,2026,runkosarja,,Lukko,HIFK,1,3,3600,Rauman jäähalli / Äijänsuo Areena,61.1203,21.501,,,,,0,1,0,1,,,168761288:hifk,2.96,https://lukko.tmtickets.fi/,RAUMA,3,2025-11-26T18:54:40Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,0,1,0,1,,,624554857:lukko,1.73,3417,2025-11-26T16:30:00Z,True
193,2026,runkosarja,,Pelicans,JYP,3,1,3600,Lahden jäähalli ,60.9819,25.6399,,,,,0,4,0,0,,,219244634:jyp,3.32,,LAHTI,3,2025-11-26T18:44:26Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,0,0,0,4,,,875886777:pelicans,1.85,3534,2025-11-26T16:30:00Z,True
194,2026,runkosarja,,SaiPa,TPS,6,1,3600,Lappeenrannan jäähalli I,61.0585,28.2273,,,,,0,2,0,2,,,651304385:tps,1.32,https://elippu.net/saipa,LAPPEENRANTA,3,2025-11-26T18:51:05Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,1,2,0,2,,,933686567:saipa,2.64,3290,2025-11-26T16:30:00Z,True
195,2026,runkosarja,,Sport,K-Espoo,2,3,3600,Vaasan jäähalli I,63.0779,21.6613,,,,,2,5,0,6,,,1368624751:k-espoo,2.67,https://vaasansport.tmtickets.fi,VAASA,3,2025-11-26T18:56:21Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,2,6,0,5,,,626537494:sport,2.47,3324,2025-11-26T16:30:00Z,True
196,2026,runkosarja,,Tappara,Jukurit,4,3,3600,Tampereen Kansi Areena,0,0,,,,,2,2,0,3,,,292293444:jukurit,2.17,,TAMPERE,3,2025-11-26T18:50:48Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,2,3,0,2,,,362185137:tappara,3,5060,2025-11-26T16:30:00Z,True
197,2026,runkosarja,,HIFK,TPS,3,2,3600,Helsingin jäähalli I,60.1891,24.9219,,,,,1,4,0,2,,,651304385:tps,1.89,https://www.ticketmaster.fi/artist/hifk-lippuja/90363,HELSINKI,3,2025-11-28T18:57:00Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,1,2,0,4,,,168761288:hifk,3.43,7501,2025-11-28T16:30:00Z,True
198,2026,runkosarja,,JYP,SaiPa,3,7,3600,Jyväskylän jäähalli,62.2381,25.722,,,,,2,3,0,3,,,933686567:saipa,4.62,https://jyp.tmtickets.fi/Events,JYVÄSKYLÄ,3,2025-11-28T18:59:57Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,0,3,0,3,,,219244634:jyp,2.95,3625,2025-11-28T16:30:00Z,True
199,2026,runkosarja,,KooKoo,Kärpät,4,5,3900,Kouvolan jäähalli,60.8722,26.71,,,,,0,3,0,3,,,495643563:kärpät,3.85,https://kookoo.tmtickets.fi/,KOUVOLA,5,2025-11-28T19:18:18Z,True,ENDED_DURING_WINNING_SHOT_COMPETITION,11,,,,,2,3,0,3,,,461765763:kookoo,4.97,2659,2025-11-28T16:30:00Z,True
200,2026,runkosarja,,Lukko,Jukurit,1,0,3600,Rauman jäähalli / Äijänsuo Areena,61.1203,21.501,,,,,0,2,0,2,,,292293444:jukurit,0.75,https://lukko.tmtickets.fi/,RAUMA,3,2025-11-28T18:42:36Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,0,2,0,2,,,624554857:lukko,2.02,3467,2025-11-28T16:30:00Z,True
201,2026,runkosarja,,Ässät,KalPa,5,1,3600,Porin jäähalli I,61.4754,21.7626,,,,,0,2,0,2,,,859884935:kalpa,3.11,https://www.ticketmaster.fi/assat,PORI,3,2025-11-28T18:45:14Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,1,2,0,2,,,679171680:ässät,3.16,3831,2025-11-28T16:30:00Z,True
202,2026,runkosarja,,Tappara,Ilves,3,0,3600,Tampereen Kansi Areena,0,0,,,,,0,0,0,1,,,951626834:ilves,1.88,,TAMPERE,3,2025-11-28T19:57:54Z,True,ENDED_DURING_REGULAR_GAME_TIME,11,,,,,0,1,0,0,,,362185137:tappara,3.55,11009,2025-11-28T17:30:00Z,True
203,2026,runkosarja,,HIFK,Jukurit,2,3,3742,Helsingin jäähalli I,60.1891,24.9219,,,,,0,1,0,3,,,292293444:jukurit,1.41,https://www.ticketmaster.fi/artist/hifk-lippuja/90363,HELSINKI,4,2025-11-29T17:24:16Z,True,ENDED_DURING_EXTENDED_GAME_TIME,11,,,,,0,3,0,1,,,168761288:hifk,2.58,8013,2025-11-29T15:00:00Z,True
